loc,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
1,1,1,0,18,1,0,17,1,1,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
522,21,1,0,13,52,90,2,11,15,0.8375,1.0,1,0.0,0.226190476,0,0,23.095238100000003,14,1.7619,1
471,29,3,7,89,59,328,85,5,27,0.880952381,0.7777777779999999,0,0.5660377360000001,0.234693878,3,4,14.93103448,6,2.0345,0
90,3,1,0,3,12,3,3,0,3,2.0,0.0,0,0.0,0.333333333,1,1,29.0,8,5.0,0
43,6,1,0,1,8,0,0,1,6,0.0,1.0,1,0.0,0.666666667,0,0,6.0,1,0.8333,0
50,3,2,0,6,15,3,0,6,2,2.0,0.0,0,0.92,1.0,0,0,15.66666667,1,0.6667,0
1,1,1,0,4,1,0,3,1,1,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
333,22,4,0,8,46,189,0,8,16,0.919413919,0.538461538,0,0.695652174,0.397727273,2,3,13.54545455,8,1.5455,0
106,5,2,0,1,20,0,1,0,4,0.75,0.333333333,0,0.9215686270000001,0.46666666700000003,0,0,19.6,2,1.0,1
474,18,3,0,8,55,119,0,8,15,0.882352941,1.0,0,0.685185185,0.472222222,0,0,24.61111111,13,2.0,0
274,3,2,0,1,18,0,0,1,1,1.242424242,1.0,0,0.8888888890000001,0.5,1,3,79.33333333,12,5.6667,0
2064,1,1,0,2,1,0,2,0,0,2.0,0.0,0,0.0,0.0,0,0,2052.0,0,0.0,0
1,1,1,0,23,1,0,23,0,1,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
534,38,3,4,16,68,601,4,12,13,0.92845787,1.0,1,0.5,0.289473684,0,0,12.60526316,5,1.3684,0
250,5,2,0,5,37,4,0,5,2,0.5,1.0,0,0.8,0.5,1,3,48.8,11,2.8,0
67,3,2,0,1,10,0,0,1,1,0.0,1.0,1,0.7142857140000001,0.666666667,1,1,20.33333333,1,0.6667,0
98,13,3,0,8,26,0,0,8,12,0.611111111,1.0,2,0.47826087,0.282051282,1,1,6.307692307999999,1,0.9231,1
132,10,3,0,2,20,21,0,2,9,0.6,1.0,0,0.804347826,0.4,1,1,11.7,1,0.9,0
108,5,1,0,1,19,0,1,0,3,0.5,1.0,0,0.0,0.533333333,0,0,20.2,3,1.4,0
165,8,2,0,5,19,8,0,5,7,1.0,0.3,0,0.5625,0.6875,0,0,18.375,2,1.0,0
181,8,3,0,11,33,0,6,5,6,0.428571429,1.0,0,0.833333333,0.3125,1,1,21.375,5,2.0,0
277,8,4,0,7,37,4,0,7,7,0.7142857140000001,1.0,0,0.9176470590000001,0.46875,4,4,32.875,5,1.375,0
123,9,1,0,7,21,16,0,7,9,0.85,1.0,1,0.0,0.311111111,0,0,12.11111111,7,1.6667,0
89,4,2,0,4,13,0,1,3,4,0.333333333,1.0,0,0.75,0.5,0,0,20.75,1,0.75,0
53,5,1,2,8,13,10,2,6,2,2.0,0.0,0,0.0,0.56,0,0,9.6,1,0.8,0
541,23,3,0,15,88,201,0,15,19,0.847107438,1.0,1,0.627118644,0.144927536,2,2,22.04347826,13,2.1304,0
94,6,4,0,5,25,15,0,5,5,2.0,0.0,0,0.947916667,0.833333333,1,1,14.66666667,3,1.1667,0
671,11,4,0,17,83,11,0,17,9,0.916666667,0.25,2,0.8863636359999999,0.25,2,2,58.90909091,2,1.0,1
25,2,3,0,3,7,1,0,3,2,2.0,0.0,0,0.96969697,1.0,0,0,11.5,1,0.5,0
1445,25,3,0,8,99,112,5,3,15,0.802884615,0.923076923,8,0.3125,0.213541667,1,7,55.76,2,1.0,1
131,6,3,0,4,17,0,0,4,6,0.64,1.0,0,0.880952381,0.5555555560000001,2,2,20.0,1,0.8333,0
323,9,4,0,7,37,10,1,7,6,0.9296875,1.0,1,0.86440678,0.27777777800000003,0,0,33.11111111,4,1.4444,0
152,3,2,0,8,22,3,1,7,2,1.0,0.0,0,0.8666666670000001,0.5,0,0,48.66666667,1,0.6667,0
58,3,1,0,1,7,0,1,0,3,0.0,1.0,0,0.0,0.666666667,0,0,17.66666667,4,1.6667,0
274,8,1,0,1,14,28,1,0,8,2.0,0.0,0,0.0,0.45,0,0,33.25,7,2.75,0
134,6,3,0,6,26,3,1,6,4,0.4,1.0,0,0.880952381,0.5,0,0,21.0,2,1.0,0
103,7,4,0,9,22,21,4,5,6,2.0,0.0,0,0.945652174,0.571428571,3,5,13.71428571,3,1.4286,0
141,7,3,5,9,26,0,5,4,6,0.0,1.0,0,0.857142857,0.314285714,1,3,19.0,3,1.5714,0
59,4,2,0,3,16,0,0,3,4,0.333333333,1.0,0,0.842105263,0.875,1,1,13.5,5,1.75,0
962,20,4,0,11,91,108,1,10,15,0.7763157890000001,1.0,0,0.8041237109999999,0.2125,0,7,46.3,3,1.1,1
135,10,3,0,2,21,21,0,2,9,0.6,1.0,0,0.804347826,0.4,1,1,12.0,1,0.9,0
204,28,4,5,23,45,348,6,23,28,0.037037037,1.0,0,0.564516129,0.079192547,0,0,6.25,4,1.2143,0
76,3,5,0,9,11,3,5,4,3,2.0,0.0,0,0.953488372,0.666666667,1,1,24.33333333,4,1.6667,0
416,17,4,0,15,62,78,4,14,12,0.8125,0.8,1,0.7192982459999999,0.20588235300000002,0,0,23.17647059,16,2.8235,0
45,4,1,0,1,13,6,0,1,4,2.0,0.0,0,0.0,0.625,0,0,10.25,2,1.0,0
24,4,1,0,4,5,0,3,1,4,0.333333333,1.0,0,0.0,0.875,0,0,4.75,1,0.75,0
19,3,1,0,2,5,3,2,0,3,2.0,0.0,0,0.0,0.5,0,0,5.333333333,1,0.6667,0
25,3,3,2,6,6,1,5,1,3,0.5,1.0,0,0.882352941,0.833333333,1,1,7.0,3,1.3333,0
216,6,3,0,9,32,0,0,9,6,0.6,1.0,2,0.880952381,0.333333333,2,2,34.5,1,0.8333,0
51,3,4,0,5,15,3,0,5,2,2.0,0.0,0,0.9784946240000001,0.666666667,1,1,16.0,2,1.0,0
1,1,1,0,13,1,0,12,1,1,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
918,75,4,0,27,121,2541,11,18,68,0.96476834,1.0,6,0.513157895,0.20571428600000002,1,1,10.86666667,8,1.4667,1
55,3,4,0,4,10,0,0,4,3,0.0,0.0,0,0.962264151,0.666666667,1,1,17.0,1,0.6667,0
329,10,1,0,10,47,11,1,9,10,0.75,1.0,3,0.0,0.2125,0,0,31.1,6,1.5,1
988,41,3,2,17,105,700,2,15,32,0.925,0.956521739,2,0.480519481,0.19512195100000002,0,0,22.53658537,10,1.6341,0
0,0,1,0,4,0,0,2,2,0,2.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
305,8,1,0,7,33,0,0,7,8,0.7142857140000001,0.25,0,0.0,0.9375,0,0,36.625,5,3.0,1
850,23,1,0,15,56,191,11,4,16,0.807359307,0.333333333,7,0.0,0.1875,0,0,35.04347826,11,2.4783,0
24,0,1,0,1,0,0,1,0,0,2.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1
162,4,4,0,4,20,0,1,3,4,0.7777777779999999,0.666666667,0,0.9285714290000001,0.75,2,4,38.75,1,0.5,0
630,21,3,0,12,62,134,7,6,15,0.6,1.0,0,0.6,0.27210884399999996,1,1,28.80952381,9,3.0,0
367,10,3,0,6,44,21,1,6,7,0.740740741,1.0,0,0.804347826,0.45,0,0,35.1,2,1.1,0
1,1,1,0,3,1,0,3,1,1,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
1,1,1,0,5,1,0,4,1,1,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
1021,77,4,1,29,123,2700,14,17,68,0.9779516359999999,1.0,6,0.506493506,0.20593692,1,1,11.77922078,14,1.7532,1
33,2,3,0,3,8,1,1,3,2,2.0,0.0,0,0.96969697,1.0,0,0,15.5,1,0.5,1
111,13,1,1,8,20,46,6,2,8,0.666666667,1.0,0,0.0,0.615384615,0,0,7.230769231,1,0.7692,0
52,3,5,0,5,14,3,4,2,3,2.0,0.0,0,0.96875,0.5555555560000001,1,1,16.33333333,3,1.6667,0
7,7,1,0,9,7,21,8,1,7,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
328,10,5,0,5,30,0,1,4,6,0.688888889,1.0,1,0.7777777779999999,0.375,2,5,30.8,12,2.3,0
71,3,4,0,5,20,3,0,5,1,1.0,0.0,0,0.961538462,1.0,2,4,22.33333333,3,1.6667,0
169,8,1,0,4,22,0,0,4,6,0.428571429,1.0,0,0.0,0.625,0,0,19.875,7,1.625,0
348,24,3,2,14,65,222,2,12,13,0.9378881990000001,0.9285714290000001,3,0.6166666670000001,0.23809523800000001,0,0,12.91666667,4,1.5417,0
152,3,2,0,8,22,3,1,7,2,1.0,0.0,0,0.8666666670000001,0.5,0,0,48.66666667,1,0.6667,0
64,5,1,0,3,9,0,1,2,5,0.666666667,1.0,0,0.0,0.533333333,0,0,11.2,1,0.8,0
356,18,1,4,14,42,113,7,7,12,0.890756303,0.857142857,0,0.0,0.268907563,0,0,18.38888889,11,1.7778,1
1046,24,4,0,13,103,176,1,12,18,0.808184143,1.0,1,0.772277228,0.175,0,0,41.875,6,1.4167,1
110,18,2,5,18,23,0,5,16,16,0.0,1.0,0,0.346153846,0.11458333300000001,0,0,5.055555556,1,0.9444,0
737,21,4,0,13,73,128,1,13,14,0.85,1.0,3,0.7959183670000001,0.301587302,3,3,33.47619048,3,1.0952,0
618,22,5,1,17,73,151,4,15,14,0.848484848,1.0,0,0.72,0.22159090899999997,0,0,26.59090909,7,1.6364,1
107,7,5,0,5,17,0,1,4,5,0.7777777779999999,1.0,0,0.848484848,0.47619047600000003,2,5,13.85714286,5,1.2857,0
1776,76,1,0,120,177,2446,114,12,63,0.9694623659999999,0.612903226,3,0.0,0.118518519,0,0,21.96052632,5,1.3289,0
1,1,1,0,4,1,0,3,1,1,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
90,12,4,1,11,27,0,2,9,11,0.545454545,1.0,1,0.788461538,0.333333333,0,0,6.333333333,3,1.0833,0
949,30,4,0,19,93,317,1,19,23,0.912972085,1.0,5,0.728971963,0.23809523800000001,3,4,29.93333333,3,1.1,1
182,6,4,0,9,32,9,0,9,3,0.2,1.0,1,0.9107142859999999,0.35714285700000004,1,1,29.16666667,3,1.5,1
458,19,5,0,14,45,25,4,10,16,0.488888889,0.8,0,0.85046729,0.298245614,4,15,22.57894737,4,1.8421,1
161,15,1,0,3,29,55,3,0,15,0.6964285709999999,1.0,1,0.0,0.29333333300000003,1,1,9.466666667,3,1.3333,0
502,21,1,0,19,66,112,12,8,19,0.8,1.0,1,0.0,0.18095238100000002,0,0,22.38095238,12,2.0,1
183,4,2,0,10,25,6,1,9,2,1.0,0.0,0,0.884615385,0.5,0,0,44.5,9,2.75,0
2,2,1,0,5,2,1,5,0,2,2.0,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
97,11,2,0,12,15,13,9,4,11,0.75,1.0,3,0.2,0.22077922100000003,0,0,7.272727272999999,1,0.7273,0
60,4,1,0,4,13,0,1,3,4,0.666666667,1.0,1,0.0,0.75,0,0,13.25,1,0.75,0
263,20,4,0,7,42,148,0,7,15,0.918660287,0.545454545,0,0.71641791,0.3875,2,3,11.6,6,1.4,0
88,9,1,0,4,18,14,3,1,4,0.65625,1.0,0,0.0,0.518518519,0,0,8.333333332999999,1,0.8889,0
344,17,2,2,9,51,28,5,4,12,0.546875,1.0,2,0.792207792,0.294117647,2,4,18.76470588,5,2.1176,1
137,5,2,0,9,25,4,1,8,3,0.75,0.5,0,0.8125,0.5,0,0,26.0,2,1.0,0
60,4,1,0,4,13,0,1,3,4,0.666666667,1.0,1,0.0,0.75,0,0,13.25,1,0.75,0
899,19,1,8,23,92,81,8,15,4,0.7125603859999999,1.0,9,0.0,0.23015873,0,0,45.10526316,30,4.2632,1
28,2,3,0,3,8,1,0,3,2,2.0,0.0,0,0.967741935,0.75,0,0,13.0,2,1.0,0
168,5,4,0,3,20,4,1,2,4,0.833333333,0.666666667,0,0.896551724,0.46666666700000003,2,4,32.0,1,0.6,0
377,8,1,0,4,39,22,1,3,6,0.7857142859999999,0.5,0,0.0,0.166666667,0,0,45.875,3,1.25,0
890,41,4,0,28,98,0,0,28,38,0.855555556,1.0,0,0.661016949,0.08059384900000001,3,4,20.48780488,16,1.6341,1
131,6,1,0,3,14,5,2,1,4,0.8,0.5,0,0.0,0.2,0,0,20.16666667,3,1.3333,0
14,3,3,0,3,5,1,0,3,2,0.5,1.0,0,0.9736842109999999,1.0,0,0,3.333333333,1,0.3333,0
291,11,3,0,16,42,17,7,9,10,0.7,1.0,2,0.75,0.287878788,1,1,25.0,3,1.9091,1
258,7,3,0,4,38,0,0,4,3,0.833333333,1.0,1,0.880952381,0.444444444,1,1,35.28571429,1,0.7143,0
163,9,6,0,8,33,28,0,8,6,0.8125,1.0,0,0.950617284,0.4,4,9,16.88888889,2,1.0,0
4,1,5,0,1,2,0,0,1,1,2.0,0.0,0,1.0,1.0,0,0,3.0,0,0.0,0
148,9,1,0,8,23,0,5,3,8,0.5,1.0,1,0.0,0.288888889,0,0,14.88888889,4,1.3333,0
4,4,1,0,5,4,6,4,1,4,2.0,0.0,0,0.0,0.5,0,0,0.0,1,1.0,0
376,20,1,0,4,42,130,0,4,18,0.736842105,1.0,1,0.0,0.284210526,0,0,17.45,3,1.15,0
286,15,1,0,7,34,75,2,5,11,0.9,0.7,0,0.0,0.208333333,0,0,17.4,5,1.5333,0
277,3,1,0,9,25,1,7,2,3,0.0,1.0,1,0.0,0.666666667,0,0,91.0,14,5.3333,0
3,3,1,0,38,3,3,38,0,3,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
6,6,1,0,5,6,15,4,1,6,2.0,0.0,0,0.0,0.444444444,0,0,0.0,1,1.0,0
43,6,1,0,1,8,0,0,1,6,0.0,1.0,1,0.0,0.666666667,0,0,6.0,1,0.8333,0
151,5,3,0,7,19,4,4,4,4,0.75,0.0,0,0.9024390240000001,0.4,1,1,28.8,1,0.8,0
644,31,1,0,81,71,311,78,5,27,0.75,1.0,0,0.0,0.176190476,0,0,19.64516129,16,2.1935,1
504,15,3,0,16,77,69,0,16,10,0.826530612,1.0,0,0.725490196,0.233333333,1,1,32.13333333,6,1.4,0
360,10,3,0,6,41,21,1,6,7,0.793650794,1.0,0,0.804347826,0.45,0,0,34.3,2,1.1,0
76,10,1,0,3,13,31,1,2,10,0.703703704,1.0,1,0.0,0.375,0,0,6.3,2,1.1,0
523,19,3,0,8,52,119,2,8,9,0.869047619,0.9285714290000001,2,0.672727273,0.169590643,0,0,25.78947368,7,1.4737,1
82,3,3,0,3,14,1,0,3,3,0.5,1.0,0,0.9487179490000001,0.666666667,1,1,26.0,1,0.6667,0
22,2,4,0,2,9,1,0,2,2,2.0,0.0,0,0.985507246,1.0,1,1,10.0,1,0.5,0
27,3,4,2,30,8,3,26,4,2,2.0,0.0,0,0.9886363640000001,0.666666667,3,4,8.0,2,0.6667,0
369,10,3,0,6,42,21,1,6,7,0.793650794,1.0,0,0.804347826,0.45,0,0,35.2,2,1.1,0
7,0,1,0,1,0,0,1,0,0,2.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
55,7,3,0,3,16,13,0,3,6,0.75,0.5,0,0.8,0.833333333,0,0,6.571428571,2,0.8571,0
92,7,4,0,6,28,21,0,6,6,2.0,0.0,0,0.93814433,0.428571429,1,1,12.14285714,2,1.0,0
104,3,1,0,3,19,0,0,3,2,0.75,0.5,0,0.0,0.666666667,0,0,33.0,1,0.6667,0
455,20,4,0,9,56,150,0,9,15,0.9561403509999999,0.611111111,2,0.7692307690000001,0.289473684,0,0,20.85,6,1.3,1
144,5,3,0,8,26,10,1,8,3,2.0,0.0,0,0.882352941,0.4,0,0,27.8,6,3.0,0
585,8,3,0,15,77,6,1,14,5,0.825396825,1.0,1,0.8409090909999999,0.35,0,0,71.0,10,3.875,1
1,1,1,0,8,1,0,6,2,1,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
22,4,4,12,15,7,4,12,3,3,0.666666667,1.0,1,0.9285714290000001,0.5,0,0,4.25,1,0.5,0
11,1,5,0,1,4,0,0,1,1,2.0,0.0,0,1.0,1.0,0,0,9.0,0,0.0,0
1752,58,1,0,142,158,1627,134,12,56,0.949874687,0.642857143,1,0.0,0.160233918,0,0,28.96551724,17,2.6379,1
32,3,2,0,3,8,0,2,1,3,0.0,1.0,0,0.75,0.5555555560000001,0,0,9.333333332999999,1,0.6667,0
195,11,6,0,6,34,39,0,6,7,0.9,1.0,1,0.944785276,0.3,4,10,16.18181818,5,1.2727,1
452,15,3,2,10,47,73,2,8,12,0.865079365,1.0,1,0.725490196,0.225,1,1,28.53333333,12,1.8,0
373,7,1,0,2,24,19,1,1,3,0.666666667,0.0,0,0.0,0.41666666700000005,0,0,52.14285714,6,2.0,0
419,14,1,0,10,53,0,8,8,14,0.423076923,1.0,0,0.0,0.28571428600000004,0,0,28.78571429,7,3.6429,0
136,8,2,1,8,15,20,5,3,7,0.914285714,0.4,4,0.615384615,0.47619047600000003,1,1,15.375,7,1.5,0
481,5,4,0,10,42,10,0,10,1,2.0,0.0,0,0.9523809520000001,0.6,4,6,95.2,15,5.2,1
197,7,1,0,1,20,19,1,0,4,1.037037037,0.666666667,0,0.0,0.26666666699999997,0,0,25.85714286,4,1.1429,0
2040,77,3,0,28,196,2320,6,28,68,0.935222672,1.0,9,0.330357143,0.161184211,3,3,25.15584416,19,1.7143,0
105,7,1,0,1,11,7,1,0,7,0.333333333,1.0,0,0.0,0.7142857140000001,0,0,13.57142857,7,1.4286,0
616,15,1,0,8,71,55,4,5,9,0.793650794,1.0,0,0.0,0.219047619,0,0,39.46666667,3,0.8667,1
