loc,ACD,FOUT_avg,FOUT_max,FOUT_sum,MLOC_avg,MLOC_max,MLOC_sum,NBD_avg,NBD_max,NBD_sum,NOF_avg,NOF_max,NOF_sum,NOI,NOM_avg,NOM_max,NOM_sum,NOT,NSF_avg,NSF_max,NSF_sum,NSM_avg,NSM_max,NSM_sum,PAR_avg,PAR_max,PAR_sum,VG_avg,VG_max,VG_sum,bug
39,0,1.0,5,5,4.2,17,21,1.4,3,7,1.0,1,1,0,5.0,5,5,1,0.0,0,0,0.0,0,0,0.8,2,4,1.4,3,7,0
487,0,8.277777777999999,22,149,23.5,64,423,3.444444444,7,62,4.0,4,4,0,18.0,18,18,1,2.0,2,2,0.0,0,0,2.888888889,5,52,7.5,23,135,1
25,0,7.5,12,15,7.5,9,15,1.5,2,3,0.0,0,0,0,0.0,0,0,1,0.0,0,0,2.0,2,2,1.5,2,3,6.0,9,12,0
101,2,2.352941176,14,40,2.882352941,21,49,1.058823529,2,18,5.0,5,5,0,17.0,17,17,1,0.0,0,0,0.0,0,0,0.8235294120000001,2,14,1.176470588,3,20,0
70,0,6.75,11,27,9.5,16,38,2.25,4,9,1.0,1,1,0,4.0,4,4,1,0.0,0,0,0.0,0,0,1.0,2,4,3.0,6,12,0
35,0,1.333333333,3,8,1.666666667,2,10,1.0,1,6,3.0,3,3,0,6.0,6,6,1,1.0,1,1,0.0,0,0,0.333333333,2,2,1.166666667,2,7,0
149,1,3.076923077,9,40,6.769230769,20,88,1.692307692,5,22,4.0,4,4,0,13.0,13,13,1,0.0,0,0,0.0,0,0,1.153846154,4,15,2.153846154,6,28,1
21,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,10.0,10,10,0,4.0,4,4,0.0,0,0,0.8,4,8,0.0,0,0,1
25,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,20.0,20,20,0,0.0,0,0,0.0,0,0,1.4,4,28,0.0,0,0,0
81,1,0.0,0,0,1.0,14,20,1.05,2,21,0.0,0,0,0,20.0,20,20,1,0.0,0,0,0.0,0,0,1.1,2,22,1.0,1,20,0
20,0,0.6,1,3,1.0,1,5,1.0,1,5,1.0,1,1,0,5.0,5,5,1,0.0,0,0,0.0,0,0,0.6,2,3,1.0,1,5,0
5,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,1.0,1,1,0,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0
14,0,0.5,1,1,2.5,4,5,1.5,2,3,0.0,0,0,0,2.0,2,2,1,0.0,0,0,0.0,0,0,0.5,1,1,1.5,2,3,0
11,0,0.0,0,0,1.0,1,1,1.0,1,1,0.0,0,0,0,1.0,1,1,1,0.0,0,0,0.0,0,0,2.0,2,2,1.0,1,1,0
310,5,7.0,24,126,10.66666667,35,192,1.611111111,4,29,6.0,6,6,0,18.0,18,18,1,24.0,24,24,0.0,0,0,0.944444444,4,17,1.833333333,6,33,0
183,0,5.117647058999999,18,87,7.0,18,119,1.411764706,3,24,5.0,5,5,0,12.0,12,12,1,5.0,5,5,5.0,5,5,0.647058824,1,11,1.529411765,3,26,0
164,3,5.076923077,15,66,8.846153846,45,115,2.230769231,7,29,0.0,0,0,0,12.0,12,12,1,1.0,1,1,1.0,1,1,0.7692307690000001,2,10,3.153846154,14,41,0
76,0,1.833333333,7,22,3.416666667,11,41,1.166666667,2,14,3.0,3,3,0,12.0,12,12,1,1.0,1,1,0.0,0,0,0.833333333,2,10,1.416666667,3,17,0
89,1,1.888888889,7,17,6.333333333,28,57,1.888888889,4,17,5.0,5,5,0,9.0,9,9,1,1.0,1,1,0.0,0,0,0.444444444,1,4,2.444444444,9,22,0
38,0,4.5,5,9,11.5,15,23,1.5,2,3,0.0,0,0,0,0.0,0,0,1,0.0,0,0,2.0,2,2,1.5,2,3,4.5,6,9,1
178,0,5.454545455,23,60,13.18181818,41,145,2.727272727,4,30,0.0,0,0,0,11.0,11,11,1,0.0,0,0,0.0,0,0,2.272727273,4,25,5.181818182,14,57,1
8,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,1.0,1,1,0,0.0,0,0,0.0,0,0,1.0,1,1,0.0,0,0,0
54,0,4.5,7,18,7.0,10,28,1.5,2,6,0.0,0,0,0,4.0,4,4,1,0.0,0,0,0.0,0,0,3.0,5,12,1.75,3,7,0
443,9,6.307692307999999,34,164,12.19230769,57,317,1.846153846,4,48,8.5,15,17,0,13.0,19,26,1,0.0,0,0,0.0,0,0,0.7307692309999999,3,19,2.153846154,9,56,1
154,0,2.466666667,14,37,6.533333333,37,98,1.533333333,5,23,7.0,7,7,0,14.0,14,14,1,10.0,10,10,1.0,1,1,1.133333333,5,17,2.6,11,39,0
44,0,0.333333333,1,3,2.333333333,4,21,1.333333333,2,12,0.0,0,0,0,1.5,2,3,1,0.0,0,0,3.0,6,6,1.111111111,2,10,1.666666667,2,15,0
3,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
168,1,2.888888889,10,52,5.222222222,25,94,1.4444444440000002,4,26,1.0,1,1,0,9.0,9,9,1,5.0,5,5,9.0,9,9,0.666666667,3,12,2.055555556,7,37,0
65,1,4.0,8,20,7.6,17,38,2.2,6,11,0.0,0,0,0,5.0,5,5,1,1.0,1,1,0.0,0,0,0.4,1,2,2.0,4,10,0
46,0,1.2,5,6,5.6,22,28,1.6,4,8,2.0,2,2,0,5.0,5,5,1,0.0,0,0,0.0,0,0,2.0,5,10,2.2,7,11,0
15,0,0.5,1,1,3.0,6,6,1.5,2,3,0.0,0,0,0,1.0,1,1,1,0.0,0,0,1.0,1,1,1.0,2,2,1.5,2,3,1
201,0,3.869565217,22,89,5.52173913,25,127,1.826086957,4,42,0.0,0,0,0,23.0,23,23,1,0.0,0,0,0.0,0,0,1.086956522,3,25,2.260869565,7,52,1
31,0,1.0,3,5,1.8,4,9,0.8,1,4,2.0,2,2,0,5.0,5,5,1,0.0,0,0,0.0,0,0,1.0,2,5,0.8,1,4,0
6,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
274,0,4.038461538,27,105,7.0,39,182,1.5,4,39,2.0,2,2,0,26.0,26,26,1,1.0,1,1,0.0,0,0,1.230769231,3,32,2.769230769,9,72,1
73,0,5.0,15,40,5.5,11,44,1.625,2,13,0.0,0,0,0,8.0,8,8,1,0.0,0,0,0.0,0,0,0.75,2,6,2.25,5,18,0
84,0,4.571428571,11,32,7.285714286,13,51,1.428571429,2,10,0.0,0,0,0,0.0,0,0,1,0.0,0,0,7.0,7,7,1.285714286,3,9,2.571428571,7,18,0
209,5,11.125,67,89,20.125,128,161,1.5,2,12,4.0,4,4,0,8.0,8,8,1,9.0,9,9,0.0,0,0,0.625,1,5,1.25,2,10,0
16,0,6.0,6,6,8.0,8,8,1.0,1,1,0.0,0,0,0,1.0,1,1,1,0.0,0,0,0.0,0,0,1.0,1,1,1.0,1,1,0
26,0,0.333333333,2,2,1.333333333,3,8,0.833333333,1,5,2.0,2,2,0,6.0,6,6,1,0.0,0,0,0.0,0,0,1.166666667,2,7,0.833333333,1,5,0
38,0,0.5,3,4,1.625,5,13,1.0,1,8,2.0,2,2,0,8.0,8,8,1,0.0,0,0,0.0,0,0,0.625,2,5,1.125,2,9,0
248,0,4.153846154,22,54,15.76923077,54,205,2.0,4,26,5.0,8,10,0,6.5,10,13,1,0.5,1,1,0.0,0,0,2.153846154,5,28,6.230769231,20,81,0
111,0,6.714285714,22,47,11.28571429,31,79,2.285714286,4,16,1.0,1,1,0,7.0,7,7,1,0.0,0,0,0.0,0,0,1.285714286,2,9,3.142857143,8,22,0
7,0,0.0,0,0,0.5,1,1,1.0,1,2,0.0,0,0,0,2.0,2,2,1,0.0,0,0,0.0,0,0,0.5,1,1,1.0,1,2,0
160,0,1.772727273,8,39,4.863636364,26,107,1.363636364,3,30,5.0,5,5,0,22.0,22,22,1,0.0,0,0,0.0,0,0,0.954545455,7,21,1.545454545,7,34,0
39,0,6.333333333,10,19,7.666666667,15,23,1.666666667,3,5,1.0,1,1,0,3.0,3,3,1,0.0,0,0,0.0,0,0,0.0,0,0,2.0,4,6,0
205,0,3.633333333,11,109,4.4,18,132,1.166666667,2,35,6.0,6,6,0,30.0,30,30,1,0.0,0,0,0.0,0,0,0.566666667,4,17,3.166666667,12,95,0
26,0,1.75,3,7,3.75,5,15,1.0,1,4,0.0,0,0,0,4.0,4,4,1,0.0,0,0,0.0,0,0,2.0,2,8,2.25,3,9,0
23,0,1.0,2,4,2.25,4,9,1.25,2,5,0.0,0,0,0,4.0,4,4,1,0.0,0,0,0.0,0,0,1.5,2,6,2.25,4,9,0
75,0,2.444444444,6,22,3.888888889,13,35,1.666666667,4,15,2.0,4,4,0,4.5,5,9,1,0.0,0,0,0.0,0,0,1.111111111,2,10,2.111111111,5,19,0
30,0,0.5,1,2,1.75,2,7,1.0,1,4,1.0,1,1,0,4.0,4,4,1,8.0,8,8,0.0,0,0,1.0,2,4,1.0,1,4,0
43,0,1.0,4,6,4.0,14,24,1.333333333,3,8,2.0,2,2,0,6.0,6,6,1,0.0,0,0,0.0,0,0,0.833333333,2,5,1.833333333,4,11,0
74,0,3.0,12,12,14.5,57,58,1.75,6,7,0.0,0,0,0,4.0,4,4,1,0.0,0,0,0.0,0,0,1.75,5,7,4.75,18,19,0
11,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,4.0,4,4,0,0.0,0,0,0.0,0,0,1.75,4,7,0.0,0,0,0
52,0,3.0,6,18,3.5,11,21,1.833333333,3,11,1.0,1,1,0,6.0,6,6,1,0.0,0,0,0.0,0,0,0.666666667,2,4,3.166666667,8,19,0
6,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,1.0,1,1,0,0.0,0,0,0.0,0,0,1.0,1,1,0.0,0,0,0
109,1,8.5,20,34,18.75,36,75,4.25,7,17,0.0,0,0,0,4.0,4,4,1,0.0,0,0,0.0,0,0,0.75,2,3,3.75,8,15,1
132,0,4.857142857,18,34,14.28571429,38,100,2.142857143,5,15,2.0,2,2,0,7.0,7,7,1,1.0,1,1,0.0,0,0,1.428571429,6,10,3.0,6,21,1
59,0,1.916666667,5,23,2.5,5,30,1.25,2,15,2.0,2,2,0,12.0,12,12,1,0.0,0,0,0.0,0,0,0.583333333,2,7,1.333333333,2,16,1
174,0,2.444444444,16,22,16.33333333,73,147,1.111111111,2,10,2.0,2,2,0,8.0,8,8,1,0.0,0,0,1.0,1,1,1.111111111,5,10,5.888888889,24,53,0
31,0,3.0,4,6,11.0,14,22,2.5,4,5,0.0,0,0,0,2.0,2,2,1,0.0,0,0,0.0,0,0,0.5,1,1,5.0,5,10,0
48,0,3.8,10,19,7.0,27,35,1.2,2,6,0.0,0,0,0,0.0,0,0,1,0.0,0,0,5.0,5,5,1.8,2,9,2.4,8,12,0
256,4,3.5,30,56,12.5,157,200,1.625,6,26,4.0,4,4,0,13.0,13,13,1,9.0,9,9,3.0,3,3,0.875,1,14,1.5,4,24,0
38,0,8.0,10,16,9.0,13,18,1.5,2,3,2.0,2,2,0,2.0,2,2,1,0.0,0,0,0.0,0,0,0.5,1,1,2.5,4,5,0
71,1,8.5,10,34,12.0,15,48,2.25,4,9,1.0,1,1,0,4.0,4,4,1,0.0,0,0,0.0,0,0,0.75,2,3,4.0,6,16,0
27,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,14.0,14,14,0,7.0,7,7,0.0,0,0,0.214285714,1,3,0.0,0,0,0
11,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,5.0,5,5,0,0.0,0,0,0.0,0,0,1.0,1,5,0.0,0,0,0
48,0,4.166666667,8,25,4.666666667,14,28,1.333333333,3,8,2.0,2,2,0,6.0,6,6,1,0.0,0,0,0.0,0,0,0.666666667,2,4,1.833333333,4,11,0
91,0,5.0,13,30,9.5,20,57,2.5,5,15,0.0,0,0,0,6.0,6,6,1,0.0,0,0,0.0,0,0,1.166666667,2,7,3.166666667,7,19,0
5,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,2.0,2,2,0,0.0,0,0,0.0,0,0,0.5,1,1,0.0,0,0,0
25,0,0.75,2,3,1.5,2,6,1.0,1,4,0.0,0,0,0,4.0,4,4,1,0.0,0,0,0.0,0,0,1.75,4,7,1.0,1,4,0
416,0,3.846153846,21,200,5.807692307999999,35,302,1.269230769,4,66,2.0,2,2,0,51.0,51,51,1,1.0,1,1,1.0,1,1,0.807692308,3,42,2.076923077,8,108,0
6,0,0.0,0,0,0.0,0,0,0.0,0,0,2.0,2,2,0,0.0,0,0,1,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0
9,0,0.5,1,1,1.0,1,2,1.0,1,2,0.0,0,0,0,2.0,2,2,1,0.0,0,0,0.0,0,0,1.5,3,3,1.0,1,2,0
608,20,12.95454545,87,285,20.72727273,104,456,2.636363636,5,58,10.0,20,20,0,10.5,19,21,1,3.0,6,6,0.5,1,1,0.772727273,2,17,3.1363636360000005,13,69,1
15,0,1.5,3,3,1.5,3,3,1.0,1,2,1.0,1,1,0,2.0,2,2,1,0.0,0,0,0.0,0,0,0.5,1,1,1.0,1,2,0
24,0,0.0,0,0,1.2,3,6,1.0,1,5,3.0,3,3,0,5.0,5,5,1,0.0,0,0,0.0,0,0,0.6,3,3,1.0,1,5,0
39,0,3.0,5,12,5.5,9,22,1.75,3,7,0.0,0,0,0,4.0,4,4,1,0.0,0,0,0.0,0,0,1.5,3,6,2.0,3,8,1
77,0,2.0,4,14,7.285714286,16,51,1.571428571,2,11,7.0,7,7,0,7.0,7,7,1,0.0,0,0,0.0,0,0,0.857142857,4,6,2.285714286,6,16,1
191,1,13.0,41,52,39.25,115,157,3.0,5,12,1.0,1,1,0,4.0,4,4,1,1.0,1,1,0.0,0,0,1.0,2,4,9.75,25,39,1
19,0,0.75,1,3,1.25,2,5,1.0,1,4,0.0,0,0,0,4.0,4,4,1,0.0,0,0,0.0,0,0,0.75,2,3,1.0,1,4,0
15,0,1.5,2,3,2.0,3,4,1.0,1,2,1.0,1,1,0,2.0,2,2,1,0.0,0,0,0.0,0,0,0.5,1,1,1.0,1,2,0
358,0,4.4,16,176,6.5,36,260,1.3,4,52,10.0,10,10,0,39.0,39,39,1,0.0,0,0,1.0,1,1,0.75,3,30,3.525,13,141,0
26,0,2.0,3,6,2.333333333,4,7,1.0,1,3,3.0,3,3,0,3.0,3,3,1,0.0,0,0,0.0,0,0,3.666666667,6,11,1.0,1,3,1
376,2,2.3921568630000003,12,122,4.4117647060000005,25,225,1.294117647,4,66,2.5,10,10,0,12.0,45,48,1,1.0,4,4,0.75,3,3,1.37254902,4,70,1.7450980390000002,12,89,0
111,0,3.636363636000001,9,40,6.727272727000001,16,74,1.909090909,4,21,0.0,0,0,0,9.0,9,9,1,1.0,1,1,2.0,2,2,0.818181818,3,9,2.545454545,5,28,0
14,0,0.0,0,0,0.14285714300000002,1,1,0.14285714300000002,1,1,0.0,0,0,0,6.0,6,6,1,0.0,0,0,1.0,1,1,0.7142857140000001,2,5,0.14285714300000002,1,1,0
12,0,0.0,0,0,1.0,1,2,1.0,1,2,0.0,0,0,0,2.0,2,2,1,0.0,0,0,0.0,0,0,0.5,1,1,1.0,1,2,0
81,0,2.833333333,8,17,9.333333332999999,26,56,1.5,3,9,5.0,5,5,0,6.0,6,6,1,0.0,0,0,0.0,0,0,1.666666667,3,10,3.833333333,8,23,0
77,1,11.66666667,21,35,15.33333333,28,46,3.0,4,9,0.0,0,0,0,3.0,3,3,1,0.0,0,0,0.0,0,0,0.333333333,1,1,3.666666667,9,11,1
49,0,0.7142857140000001,2,5,3.857142857,11,27,1.142857143,2,8,0.0,0,0,0,0.0,0,0,1,2.0,2,2,7.0,7,7,2.0,3,14,2.142857143,4,15,0
257,2,5.1428571430000005,15,108,7.80952381,21,164,1.523809524,4,32,4.5,8,9,0,9.0,13,18,1,4.5,9,9,1.5,3,3,0.761904762,4,16,1.380952381,5,29,0
7,0,0.0,0,0,0.0,0,0,1.0,1,2,0.0,0,0,0,2.0,2,2,1,0.0,0,0,0.0,0,0,1.0,1,2,1.0,1,2,0
554,0,3.245614035,18,185,7.49122807,43,427,1.50877193,3,86,5.0,5,5,0,56.0,56,56,1,0.0,0,0,1.0,1,1,1.01754386,6,58,2.824561404,14,161,1
189,0,2.304347826,4,53,5.913043478,32,136,1.043478261,2,24,0.0,0,0,0,22.0,22,22,1,0.0,0,0,1.0,1,1,1.0,6,23,2.130434783,10,49,1
89,0,3.636363636000001,20,40,5.454545455,19,60,1.272727273,2,14,1.0,1,1,0,8.0,8,8,1,1.0,1,1,3.0,3,3,1.727272727,4,19,2.181818182,6,24,0
11,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,6.0,6,6,0,0.0,0,0,0.0,0,0,0.666666667,1,4,0.0,0,0,0
207,0,0.0,0,0,0.0,0,0,0.0,0,0,204.0,204,204,1,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
119,1,7.0,23,42,10.66666667,43,64,1.833333333,5,11,0.0,0,0,0,6.0,6,6,1,0.0,0,0,0.0,0,0,1.666666667,4,10,2.833333333,11,17,0
40,0,3.25,8,13,6.25,12,25,1.75,3,7,2.0,2,2,0,4.0,4,4,1,0.0,0,0,0.0,0,0,2.0,4,8,2.0,4,8,0
64,0,3.142857143,9,22,3.571428571,11,25,1.142857143,2,8,2.0,2,2,0,7.0,7,7,1,0.0,0,0,0.0,0,0,0.7142857140000001,2,5,1.285714286,3,9,0
101,0,1.933333333,9,29,3.8,20,57,1.4,4,21,0.0,0,0,0,15.0,15,15,1,0.0,0,0,0.0,0,0,0.8,4,12,1.533333333,6,23,0
18,0,1.5,3,3,3.5,6,7,2.0,3,4,0.0,0,0,0,2.0,2,2,1,0.0,0,0,0.0,0,0,1.0,1,2,2.0,3,4,0
17,0,0.666666667,1,2,1.666666667,3,5,1.0,1,3,1.0,1,1,0,3.0,3,3,1,0.0,0,0,0.0,0,0,0.666666667,2,2,1.0,1,3,0
266,0,4.222222222,20,114,7.185185185,42,194,1.4074074069999998,4,38,6.0,6,6,0,27.0,27,27,1,2.0,2,2,0.0,0,0,1.4444444440000002,5,39,2.925925926,15,79,0
1127,2,17.81818182,202,392,46.22727273,599,1017,2.5,7,55,23.0,23,23,0,13.0,13,13,1,5.0,5,5,9.0,9,9,0.8636363640000001,3,19,10.31818182,129,227,1
28,0,1.5,4,9,1.666666667,4,10,1.0,1,6,1.0,1,1,0,6.0,6,6,1,0.0,0,0,0.0,0,0,0.166666667,1,1,1.166666667,2,7,0
6,0,0.0,0,0,0.666666667,2,2,0.0,0,0,0.0,0,0,1,3.0,3,3,0,0.0,0,0,0.0,0,0,2.333333333,3,7,0.0,0,0,0
63,0,2.125,6,17,3.875,10,31,1.5,2,12,5.0,5,5,0,8.0,8,8,1,0.0,0,0,0.0,0,0,0.875,2,7,2.0,5,16,0
8,0,0.0,0,0,1.0,1,1,1.0,1,1,0.0,0,0,0,1.0,1,1,1,0.0,0,0,0.0,0,0,1.0,1,1,1.0,1,1,0
358,0,6.285714286,27,132,13.76190476,75,289,1.761904762,4,37,5.0,5,5,0,17.0,17,17,1,16.0,16,16,4.0,4,4,0.523809524,1,11,4.857142857,21,102,0
68,0,1.2,3,12,2.8,7,28,1.2,2,12,1.0,1,1,0,10.0,10,10,1,0.0,0,0,0.0,0,0,0.8,2,8,1.4,3,14,0
30,0,1.4,4,7,1.6,5,8,1.0,1,5,1.0,1,1,0,5.0,5,5,1,2.0,2,2,0.0,0,0,0.6,1,3,1.2,2,6,0
784,0,0.010723861,4,4,0.002680965,1,1,0.002680965,1,1,0.0,0,0,0,0.0,0,0,1,385.0,385,385,373.0,373,373,2.155495979,10,804,0.002680965,1,1,1
5,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,2.0,2,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1003,0,15.35135135,127,568,23.18918919,218,858,1.918918919,4,71,7.0,7,7,0,37.0,37,37,1,29.0,29,29,0.0,0,0,1.540540541,4,57,6.594594595,54,244,0
43,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0.0,0,0,0,40.0,40,40,0.0,0,0,0.0,0,0,0.0,0,0,0
5,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,2.0,2,2,0,0.0,0,0,0.0,0,0,1.0,1,2,0.0,0,0,0
270,2,6.235294118,34,106,11.17647059,53,190,2.235294118,7,38,2.0,4,4,0,8.5,15,17,1,0.5,1,1,0.0,0,0,0.764705882,2,13,3.470588235,13,59,0
248,0,4.153846154,22,54,15.76923077,54,205,2.0,4,26,5.0,8,10,0,6.5,10,13,1,0.5,1,1,0.0,0,0,2.153846154,5,28,6.230769231,20,81,0
216,4,4.714285714,28,99,6.80952381,47,143,1.380952381,3,29,6.0,6,6,0,21.0,21,21,1,0.0,0,0,0.0,0,0,0.523809524,2,11,1.761904762,6,37,0
25,0,0.6,3,3,1.6,5,8,1.2,2,6,1.0,1,1,0,3.0,3,3,1,1.0,1,1,2.0,2,2,0.8,1,4,1.4,3,7,0
659,4,6.159090909,26,271,11.04545455,55,486,2.295454545,9,101,5.0,10,10,0,22.0,43,44,1,1.0,2,2,0.0,0,0,1.0,5,44,3.3409090910000003,21,147,1
41,0,2.142857143,6,15,2.285714286,7,16,1.142857143,2,8,2.0,2,2,0,7.0,7,7,1,0.0,0,0,0.0,0,0,0.428571429,1,3,1.285714286,2,9,0
16,0,0.0,0,0,0.0,0,0,0.0,0,0,12.0,12,12,0,0.0,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
8,0,0.0,0,0,1.0,1,1,1.0,1,1,0.0,0,0,0,1.0,1,1,1,0.0,0,0,0.0,0,0,2.0,2,2,1.0,1,1,0
68,0,3.2,9,32,3.3,10,33,1.4,3,14,0.0,0,0,0,3.0,3,3,1,1.0,1,1,7.0,7,7,3.6,5,36,1.7,4,17,0
29,0,0.5,1,4,0.875,2,7,1.0,1,8,1.0,1,1,0,8.0,8,8,1,0.0,0,0,0.0,0,0,0.5,2,4,1.0,1,8,0
118,0,5.0,13,45,8.0,16,72,1.4444444440000002,2,13,7.0,7,7,0,9.0,9,9,1,1.0,1,1,0.0,0,0,1.111111111,3,10,1.888888889,4,17,0
7,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,3.0,3,3,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
36,0,4.333333333,13,13,6.333333333,13,19,1.666666667,2,5,1.0,1,1,0,3.0,3,3,1,0.0,0,0,0.0,0,0,1.333333333,3,4,2.0,3,6,0
121,3,11.83333333,26,71,17.0,34,102,3.0,5,18,0.0,0,0,0,6.0,6,6,1,0.0,0,0,0.0,0,0,0.5,2,3,2.166666667,4,13,1
14,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,5.0,5,5,0,0.0,0,0,0.0,0,0,2.2,6,11,0.0,0,0,0
45,0,2.0,8,18,2.333333333,7,21,1.0,1,9,3.0,3,3,0,9.0,9,9,1,0.0,0,0,0.0,0,0,0.444444444,1,4,1.222222222,2,11,0
