loc,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
1265,10,2,0,6,38,13,1,5,7,0.524691358,0.944444444,2,0.333333333,0.314285714,0,0,123.7,1,0.8,0
207,7,2,0,8,27,17,1,7,6,0.7666666670000001,0.8,3,0.444444444,0.333333333,0,0,27.85714286,1,0.7143,0
93,11,3,35,39,20,55,36,4,7,2.0,0.0,0,0.87804878,0.436363636,2,3,7.454545455,3,1.2727,0
7825,10,1,0,10,13,5,10,0,8,0.908496732,0.176470588,0,0.0,0.25,0,0,779.8,9,4.7,0
201,5,1,0,10,14,0,9,1,4,1.166666667,0.083333333,0,0.0,0.5,0,0,34.4,9,2.2,0
1,1,1,0,0,1,0,0,0,1,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
39,7,4,0,3,10,21,0,3,7,2.0,0.0,0,0.931818182,0.571428571,1,6,4.571428571,1,0.8571,0
195,15,4,0,3,38,105,1,2,15,2.0,0.0,0,0.87037037,0.32,1,1,12.0,6,1.7333,0
32,4,4,0,3,8,6,0,3,4,1.0,1.0,1,0.969072165,0.583333333,0,0,6.75,2,1.0,0
2,2,1,0,2,2,1,1,1,2,2.0,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
1992,42,1,0,3,66,375,2,1,29,0.780487805,1.0,0,0.0,0.226480836,0,0,46.14285714,33,3.1429,0
42,7,4,0,2,14,21,0,2,7,2.0,0.0,0,0.94,0.342857143,0,0,5.0,1,0.8571,0
56,8,2,0,5,15,26,1,4,7,0.7857142859999999,1.0,1,0.4,0.28571428600000004,0,0,5.75,1,0.75,0
366,9,1,0,9,22,18,7,2,3,1.028846154,0.153846154,1,0.0,0.317460317,0,0,38.22222222,17,4.6667,0
11,1,4,1,0,2,0,0,0,1,2.0,0.0,0,1.0,1.0,0,0,7.0,0,0.0,0
608,7,2,0,8,30,17,1,7,6,0.740740741,1.0,2,0.444444444,0.333333333,0,0,84.57142857,1,0.7143,0
107,5,1,0,6,7,10,6,0,5,2.0,0.0,0,0.0,0.35,0,0,20.4,3,1.8,0
8,8,1,0,2,8,28,1,1,8,2.0,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
50,9,4,0,3,12,36,0,3,9,2.0,0.0,0,0.911111111,0.5555555560000001,1,5,4.555555556,1,0.8889,0
5,5,1,0,0,5,10,0,0,5,2.0,0.0,0,0.0,0.7,0,0,0.0,1,1.0,0
76,2,2,0,4,10,1,1,3,1,2.0,0.0,0,0.75,0.625,2,2,37.0,11,5.5,0
2,2,1,0,0,2,1,0,0,2,2.0,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
16,16,1,0,0,16,120,0,0,16,2.0,0.0,0,0.0,0.6875,0,0,0.0,1,1.0,0
75,4,3,0,6,17,0,1,6,1,0.666666667,0.5,0,0.96,0.5,2,8,17.25,3,1.25,0
28,5,4,0,3,8,10,0,3,5,2.0,0.0,0,0.953488372,0.6,1,4,4.6,1,0.8,0
102,3,1,0,0,14,3,0,0,2,2.0,0.0,0,0.0,0.333333333,0,0,33.0,1,0.6667,0
75,14,1,0,0,15,81,0,0,14,0.876923077,1.0,0,0.0,0.392857143,0,0,4.0,1,0.7143,0
12,12,1,0,0,12,66,0,0,12,2.0,0.0,0,0.0,0.5,0,0,0.0,1,1.0,0
6,6,1,0,2,6,15,1,1,6,2.0,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
61,11,4,0,3,14,55,0,3,11,2.0,0.0,0,0.891304348,0.545454545,1,6,4.545454545,1,0.9091,0
17,3,4,0,2,6,3,1,2,3,2.0,0.0,0,0.979166667,0.666666667,0,0,4.666666667,1,0.6667,0
64,8,4,0,17,12,0,16,1,8,0.28571428600000004,1.0,0,0.818181818,0.4375,0,0,6.75,1,0.5,0
6,6,1,0,0,6,15,0,0,6,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
583,4,3,0,6,9,0,1,5,0,0.380952381,1.0,0,0.926829268,0.40625,1,3,143.0,1,0.75,0
867,17,1,0,8,54,134,7,3,5,0.9375,0.0,1,0.0,0.2125,0,0,49.88235294,19,4.7059,0
167,3,1,0,10,13,0,5,5,2,0.166666667,1.0,2,0.0,0.5,0,0,53.66666667,1,0.3333,0
239,2,2,0,9,18,0,2,9,1,0.0,1.0,0,0.75,0.571428571,2,2,118.0,1,0.5,0
29,29,1,0,0,29,406,0,0,29,2.0,0.0,0,0.0,0.370689655,0,0,0.0,1,1.0,0
436,36,1,0,0,69,246,0,0,35,0.804761905,1.0,6,0.0,0.125925926,0,0,10.94444444,2,1.1389,0
20,3,4,0,2,8,3,0,2,3,2.0,0.0,0,0.979166667,0.5,0,0,5.666666667,1,0.6667,0
208,7,1,0,1,9,13,1,0,4,0.875,1.0,0,0.0,0.25,0,0,28.14285714,4,1.5714,1
4,4,1,0,0,4,6,0,0,4,2.0,0.0,0,0.0,0.5,0,0,0.0,1,1.0,0
83,15,4,0,3,18,105,0,3,15,2.0,0.0,0,0.854166667,0.533333333,1,6,4.533333333,1,0.9333,0
4,1,1,0,0,2,0,0,0,1,2.0,0.0,0,0.0,1.0,0,0,3.0,0,0.0,0
284,8,2,0,7,13,0,7,0,7,0.767857143,1.0,0,0.5625,0.40625,1,2,33.5,2,1.0,0
192,6,3,1,4,18,3,2,3,4,0.8,0.666666667,0,0.9375,0.611111111,3,3,30.5,3,1.3333,1
185,5,1,0,2,10,4,1,1,0,0.875,0.5,1,0.0,0.333333333,0,0,35.6,3,1.0,0
333,14,3,3,10,41,17,3,7,11,0.7179487179999999,0.666666667,1,0.806451613,0.480769231,1,2,22.57142857,6,1.5714,1
1000,13,2,0,6,75,18,2,4,10,2.0,0.0,0,0.8615384620000001,0.239316239,2,7,75.92307692,30,7.5385,0
4,4,1,0,0,4,6,0,0,4,2.0,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
464,8,1,0,7,12,20,1,6,8,0.333333333,1.0,2,0.0,0.464285714,0,0,56.25,1,0.625,0
887,30,1,0,0,88,177,0,0,24,0.882032668,0.736842105,9,0.0,0.12666666699999998,0,0,27.93333333,4,1.2333,0
69,8,2,2,9,14,18,9,2,5,0.904761905,0.666666667,2,0.88,0.4166666670000001,1,3,7.25,2,1.25,0
140,2,2,0,8,14,1,1,8,1,2.0,0.0,0,0.75,0.571428571,2,2,69.0,1,0.5,0
4,4,1,0,2,4,6,1,1,4,2.0,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
10,10,1,0,0,10,45,0,0,10,2.0,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
154,6,2,0,5,14,0,2,3,1,0.2,1.0,2,0.615384615,0.4166666670000001,1,2,24.33333333,1,0.8333,0
13,2,2,0,1,6,1,0,1,2,2.0,0.0,0,0.928571429,1.0,0,0,5.5,1,0.5,1
28,5,4,0,2,8,10,0,2,5,2.0,0.0,0,0.959183673,0.6,0,0,4.6,1,0.8,0
728,12,2,0,7,42,50,1,6,7,0.710227273,1.0,3,0.28571428600000004,0.208333333,0,0,58.33333333,1,0.8333,0
39,7,4,0,3,10,21,0,3,7,2.0,0.0,0,0.931818182,0.571428571,1,6,4.571428571,1,0.8571,0
183,9,1,6,10,12,0,6,4,5,0.65,1.0,3,0.0,0.466666667,0,0,18.22222222,2,0.8889,0
238,13,1,0,0,30,4,0,0,11,0.7333333329999999,0.8,2,0.0,0.375,0,0,16.92307692,4,1.4615,0
50,9,4,0,3,12,36,0,3,9,2.0,0.0,0,0.911111111,0.5555555560000001,1,6,4.555555556,1,0.8889,0
19,3,4,0,2,7,3,0,2,3,2.0,0.0,0,0.979166667,0.666666667,0,0,5.333333333,1,0.6667,0
579,22,1,1,9,48,41,6,3,9,0.843537415,0.857142857,1,0.0,0.227272727,0,0,25.0,7,2.2727,1
50,9,4,0,3,12,36,0,3,9,2.0,0.0,0,0.911111111,0.5555555560000001,1,6,4.555555556,1,0.8889,0
7,7,1,0,0,7,21,0,0,7,2.0,0.0,0,0.0,0.428571429,0,0,0.0,1,1.0,1
0,0,1,0,2,0,0,1,1,0,2.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
2,2,1,0,2,2,1,1,1,2,2.0,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
498,42,1,0,11,52,695,11,0,42,0.8991869920000001,1.0,0,0.0,0.257936508,0,0,10.5,12,1.6429,1
16,16,1,0,0,16,120,0,0,16,2.0,0.0,0,0.0,0.5,0,0,0.0,1,1.0,0
28,5,4,0,3,8,10,0,3,5,2.0,0.0,0,0.953488372,0.6,1,4,4.6,1,0.8,0
200,15,4,1,9,26,57,6,4,14,0.8214285709999999,0.875,3,0.848837209,0.383333333,2,6,11.8,2,1.5333,0
1,1,1,0,0,1,0,0,0,1,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
1231,41,2,0,13,77,280,2,11,35,0.903947368,1.0,10,0.487179487,0.306620209,1,7,28.56097561,3,1.1951,0
31,4,2,0,2,8,4,0,2,2,0.666666667,1.0,1,0.666666667,0.5,0,0,6.5,1,0.5,0
35,35,1,0,0,35,595,0,0,35,2.0,0.0,0,0.0,0.371428571,0,0,0.0,1,1.0,0
288,16,4,2,13,46,102,10,6,14,0.933333333,0.5,0,0.8494623659999999,0.34375,3,18,16.875,11,2.375,1
4,4,1,0,2,4,6,1,1,4,2.0,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
17,3,4,0,2,6,3,0,2,3,2.0,0.0,0,0.979166667,0.666666667,0,0,4.666666667,1,0.6667,0
8,8,1,0,0,8,28,0,0,8,2.0,0.0,0,0.0,0.5,0,0,0.0,1,1.0,0
54,6,3,3,0,10,0,0,0,6,0.0,1.0,0,0.85,0.5555555560000001,1,2,7.833333333,3,1.0,0
0,0,1,0,1,0,0,1,0,0,2.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
53,10,1,1,0,15,45,0,0,9,2.0,0.0,0,0.0,0.228571429,0,0,4.3,1,0.9,1
5,1,4,0,0,2,0,0,0,1,2.0,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
72,13,4,0,3,16,78,0,3,13,2.0,0.0,0,0.872340426,0.538461538,1,7,4.538461538,1,0.9231,0
115,10,4,1,6,29,43,3,4,9,0.944444444,0.5,0,0.890243902,0.325,1,6,10.3,6,1.5,0
23,23,1,0,0,23,253,0,0,23,2.0,0.0,0,0.0,0.347826087,0,0,0.0,1,1.0,0
247,3,3,0,0,4,1,0,0,2,0.5,0.0,0,0.974358974,1.0,0,0,81.0,1,0.3333,0
39,7,4,0,3,10,21,0,3,7,2.0,0.0,0,0.931818182,0.571428571,1,6,4.571428571,1,0.8571,0
7,7,1,0,0,7,21,0,0,7,2.0,0.0,0,0.0,0.25,0,0,0.0,1,1.0,0
855,12,1,0,9,19,24,8,2,11,0.924242424,0.0,0,0.0,0.291666667,1,1,68.75,28,5.0833,0
2121,30,1,0,52,50,67,49,4,26,0.829022989,0.916666667,2,0.0,0.338888889,0,0,68.9,9,3.1667,0
10,10,1,0,2,10,45,1,1,10,2.0,0.0,0,0.0,0.5,0,0,0.0,1,1.0,0
181,10,2,0,7,29,33,1,6,7,0.825396825,0.857142857,2,0.333333333,0.244444444,0,0,16.4,4,1.1,0
151,27,4,0,2,33,351,0,2,27,2.0,0.0,0,0.783333333,0.388888889,0,0,4.592592593,1,0.963,0
2599,30,2,0,11,64,0,1,10,22,0.522988506,0.833333333,3,0.2,0.201149425,1,2,85.23333333,4,1.3,0
4,4,1,0,0,4,6,0,0,4,2.0,0.0,0,0.0,0.5,0,0,0.0,1,1.0,0
13,13,1,0,0,13,78,0,0,13,2.0,0.0,0,0.0,0.461538462,0,0,0.0,1,1.0,0
1337,13,2,0,7,52,58,1,6,8,0.76984127,1.0,3,0.266666667,0.2,0,0,100.2307692,4,1.0769,1
4,4,1,0,0,4,6,0,0,4,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
574,8,1,0,1,14,0,1,0,5,0.14285714300000002,0.0,0,0.0,0.520833333,0,0,70.375,8,5.625,0
46,6,3,1,4,10,9,3,2,6,0.9,0.5,0,0.915254237,0.5,1,5,6.333333333,2,1.3333,0
142,25,4,0,3,32,300,0,3,25,2.0,0.0,0,0.773584906,0.312,1,7,4.68,1,0.96,0
43,7,4,0,2,11,21,0,2,7,2.0,0.0,0,0.94,0.571428571,0,0,5.1428571430000005,1,0.8571,0
486,14,1,0,5,50,91,3,2,13,2.0,0.0,0,0.0,0.410714286,0,0,33.71428571,5,3.7143,0
52,5,4,1,7,13,2,4,4,5,0.833333333,0.666666667,1,0.951807229,0.4,2,6,8.8,2,1.2,0
28,5,4,0,3,8,10,0,3,5,2.0,0.0,0,0.953488372,0.6,1,4,4.6,1,0.8,0
112,6,1,0,8,12,3,6,2,6,0.984615385,0.0,2,0.0,0.5,1,1,13.33333333,1,0.6667,0
547,20,1,0,1,29,58,1,0,14,0.547368421,0.2,3,0.0,0.31,0,0,26.1,10,3.95,0
2,2,1,0,0,2,1,0,0,2,2.0,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
1196,18,2,1,7,79,109,2,5,11,0.588235294,0.5,0,0.8235294120000001,0.18627451,1,8,65.33333333,37,7.1111,0
39,7,4,0,3,10,21,0,3,7,2.0,0.0,0,0.931818182,0.571428571,1,6,4.571428571,1,0.8571,0
1,1,1,0,0,1,0,0,0,1,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
93,10,4,1,5,15,37,4,2,10,0.933333333,0.8,0,0.897727273,0.4,2,6,7.8,2,1.6,0
8,8,1,0,2,8,28,1,1,8,2.0,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
2,2,1,0,0,2,1,0,0,2,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
73,4,1,0,6,6,0,5,1,4,0.0,0.0,1,0.0,0.55,0,0,16.5,2,0.5,0
4,4,1,0,2,4,6,1,1,4,2.0,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
19,19,1,0,0,19,171,0,0,19,2.0,0.0,0,0.0,0.438596491,0,0,0.0,1,1.0,0
6,6,1,0,5,6,15,3,2,6,2.0,0.0,0,0.0,0.375,0,0,0.0,1,1.0,0
8,8,1,0,0,8,28,0,0,8,2.0,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
9,1,1,0,0,2,0,0,0,1,2.0,0.0,0,0.0,1.0,0,0,3.0,0,0.0,0
103,13,4,0,2,21,78,0,2,13,2.0,0.0,0,0.886792453,0.403846154,0,0,6.923076922999999,3,1.2308,0
90,6,3,2,9,21,15,6,4,6,1.2,0.0,0,0.915254237,0.333333333,1,4,13.83333333,2,1.1667,1
2,2,1,0,0,2,1,0,0,2,2.0,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
59,3,3,0,5,12,0,1,5,1,0.75,0.5,0,0.961538462,0.5555555560000001,2,3,18.0,1,0.6667,0
50,9,4,0,3,12,36,0,3,9,2.0,0.0,0,0.911111111,0.5555555560000001,1,5,4.555555556,1,0.8889,0
117,4,4,0,5,18,0,1,5,1,0.666666667,0.5,0,0.955223881,0.5,4,9,27.75,7,2.25,0
967,10,2,0,6,39,37,1,5,7,0.7098765429999999,1.0,2,0.333333333,0.28571428600000004,0,0,93.9,1,0.8,0
4,4,1,0,0,4,6,0,0,4,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
5,5,1,0,0,5,10,0,0,5,2.0,0.0,0,0.0,0.4,0,0,0.0,1,1.0,1
6,1,5,0,1,2,0,1,0,1,2.0,0.0,0,1.0,1.0,0,0,5.0,0,0.0,1
247,3,3,0,0,4,1,0,0,2,0.5,0.0,0,0.974358974,1.0,0,0,81.0,1,0.3333,0
39,7,4,0,3,10,21,0,3,7,2.0,0.0,0,0.931818182,0.571428571,1,6,4.571428571,1,0.8571,0
2,2,1,0,0,2,1,0,0,2,2.0,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
13,2,3,0,11,3,0,11,0,2,1.0,0.5,0,0.944444444,0.75,0,0,4.5,1,0.5,0
8,8,1,0,0,8,28,0,0,8,2.0,0.0,0,0.0,0.35416666700000005,0,0,0.0,1,1.0,0
60,5,2,0,5,11,0,2,3,1,0.25,1.0,1,0.666666667,0.45,1,2,10.8,1,0.8,0
598,29,4,4,17,70,124,12,9,24,0.75,0.666666667,1,0.73,0.337931034,2,11,19.51724138,6,2.4828,1
26,26,1,0,0,26,325,0,0,26,2.0,0.0,0,0.0,0.487179487,0,0,0.0,1,1.0,0
40,3,3,0,4,8,0,1,4,1,0.75,0.5,0,0.960784314,0.5555555560000001,2,7,11.66666667,1,0.6667,0
1,1,1,0,0,1,0,0,0,1,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
103,4,4,0,6,20,0,1,6,1,0.666666667,0.5,0,0.962025316,0.5,3,11,24.25,4,1.5,0
10,10,1,0,2,10,45,1,1,10,2.0,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
37,25,1,0,0,25,300,0,0,25,1.041666667,0.0,0,0.0,0.33,0,0,0.0,1,1.0,1
5,1,4,0,0,2,0,0,0,1,2.0,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
43,7,4,0,2,11,21,0,2,7,2.0,0.0,0,0.94,0.571428571,0,0,5.1428571430000005,1,0.8571,0
2556,31,2,0,15,60,0,1,14,24,0.81372549,0.647058824,3,0.194444444,0.188888889,1,4,80.90322581,5,1.2581,0
395,4,1,0,3,9,2,3,0,2,0.666666667,1.0,0,0.0,0.5,0,0,97.25,1,0.5,0
123,17,4,0,2,27,136,0,2,17,2.0,0.0,0,0.854545455,0.317647059,0,0,6.235294118,3,1.1765,0
149,23,4,0,3,32,253,0,3,23,2.0,0.0,0,0.810344828,0.295652174,1,3,5.47826087,3,1.1304,0
8,8,1,0,9,8,28,8,1,8,2.0,0.0,0,0.0,0.583333333,0,0,0.0,1,1.0,0
0,0,1,0,2,0,0,1,1,0,2.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
1,1,1,0,16,1,0,16,0,1,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
471,10,1,0,7,16,0,6,1,1,0.066666667,0.0,0,0.0,0.566666667,0,0,45.6,7,2.8,0
102,11,1,1,1,18,15,1,0,11,0.5,1.0,0,0.0,0.4318181820000001,0,0,8.090909091,1,0.9091,0
4,4,1,0,36,4,6,36,0,4,2.0,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
52,5,4,0,2,10,10,0,2,5,2.0,0.0,0,0.959183673,0.6,0,0,9.4,3,1.6,0
1017,34,3,0,59,83,541,55,9,29,0.96969697,0.8,5,0.7333333329999999,0.284848485,2,4,28.61764706,7,2.2059,0
9,2,3,0,0,4,1,0,0,2,2.0,0.0,0,1.0,0.75,0,0,3.5,0,0.0,1
97,12,4,0,3,22,66,0,3,12,2.0,0.0,0,0.895238095,0.316666667,1,1,7.083333333,3,1.25,0
327,11,2,0,8,42,33,1,7,7,0.82,0.7,2,0.307692308,0.232323232,0,0,27.81818182,6,1.2727,0
81,5,2,0,2,13,0,1,1,3,0.5,1.0,1,0.8636363640000001,0.6,1,1,14.6,1,0.6,1
179,22,4,0,5,39,231,0,5,22,0.952380952,1.0,1,0.817391304,0.25,1,1,7.090909091,3,1.2273,0
77,9,1,4,8,11,20,6,2,0,0.825,1.0,3,0.0,0.518518519,0,0,7.0,1,0.8889,0
0,0,1,0,2,0,0,1,1,0,2.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
1,1,1,0,0,1,0,0,0,1,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
20,20,1,0,2,20,190,1,1,20,2.0,0.0,0,0.0,0.375,0,0,0.0,1,1.0,0
0,0,1,0,2,0,0,1,1,0,2.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
2,2,1,0,0,2,1,0,0,2,2.0,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
2553,61,3,0,25,109,1294,16,22,48,0.89047619,0.952380952,1,0.602739726,0.226229508,2,10,40.50819672,12,2.4918,0
592,10,2,0,8,43,25,1,8,5,2.0,0.0,0,0.571428571,0.328571429,1,7,58.2,13,2.8,1
8,1,1,0,0,2,0,0,0,1,2.0,0.0,0,0.0,1.0,0,0,3.0,0,0.0,0
332,11,1,0,5,37,0,0,5,11,0.716666667,1.0,3,0.0,0.318181818,0,0,28.63636364,1,0.9091,0
2,2,1,0,0,2,1,0,0,2,2.0,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
1384,48,2,1,10,122,568,2,8,41,0.90212766,1.0,6,0.737142857,0.141337386,2,9,27.625,3,1.0625,1
17,3,4,0,2,6,3,0,2,3,2.0,0.0,0,0.979166667,0.5,0,0,4.666666667,1,0.6667,0
962,45,2,0,13,63,862,3,10,16,0.896780303,0.875,6,0.463414634,0.119298246,1,5,19.84444444,5,1.5556,0
13,10,1,0,0,10,45,0,0,10,1.111111111,0.0,0,0.0,0.4,0,0,0.0,1,1.0,1
17,3,4,0,2,6,3,0,2,3,2.0,0.0,0,0.979166667,0.666666667,0,0,4.666666667,1,0.6667,0
28,24,1,0,0,24,276,0,0,24,1.043478261,0.0,0,0.0,0.270833333,0,0,0.0,1,1.0,0
184,8,1,0,6,17,4,3,3,8,0.653061224,1.0,2,0.0,0.303571429,0,0,21.125,2,1.5,0
73,13,4,0,3,18,78,0,3,13,2.0,0.0,0,0.872340426,0.403846154,1,6,4.615384615,1,0.9231,0
118,21,4,0,3,28,210,0,3,21,2.0,0.0,0,0.8039215690000001,0.314285714,1,7,4.619047619,1,0.9524,0
3,3,1,0,7,3,3,7,0,3,2.0,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
205,5,1,0,6,14,0,5,1,4,1.159090909,0.13636363599999998,0,0.0,0.5,0,0,35.6,9,2.2,0
191,9,1,0,11,26,16,1,10,9,0.875,1.0,0,0.0,0.333333333,0,0,19.66666667,2,1.0,0
0,0,1,0,8,0,0,8,0,0,2.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
34,5,3,0,0,6,8,0,0,5,0.0,1.0,0,0.944444444,0.6,0,0,5.6,1,0.2,1
249,23,3,52,55,42,253,53,3,17,2.0,0.0,0,0.765957447,0.456521739,1,2,9.826086957000001,4,1.6087,0
64,10,1,0,0,15,37,0,0,10,0.7777777779999999,1.0,0,0.0,0.375,0,0,5.0,1,0.8,0
8,8,1,0,2,8,28,1,1,8,2.0,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
18,18,1,0,6,18,153,4,2,18,2.0,0.0,0,0.0,0.4,0,0,0.0,1,1.0,0
51,10,1,0,22,10,45,20,2,10,1.111111111,0.0,0,0.0,0.3,0,0,0.0,1,1.0,0
580,4,3,0,39,23,4,37,3,2,0.982905983,0.051282051,0,0.977777778,0.5555555560000001,1,1,134.25,1,0.5,0
2,2,1,0,2,2,1,1,1,2,2.0,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
